audio_id,speaker_id,label,original_label,attack_type,split,file_path,duration_seconds,sample_rate,channels,status
LA_T_5187822,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5187822.flac,3.575,16000,1,valid
LA_T_5278239,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5278239.flac,4.947,16000,1,valid
LA_T_5362691,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5362691.flac,4.053,16000,1,valid
LA_T_5462809,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5462809.flac,3.834,16000,1,valid
LA_T_5520907,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5520907.flac,2.515,16000,1,valid
LA_T_5544402,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5544402.flac,4.006,16000,1,valid
LA_T_5611078,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5611078.flac,2.471,16000,1,valid
LA_T_5656982,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5656982.flac,2.173,16000,1,valid
LA_T_5680519,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5680519.flac,4.647,16000,1,valid
LA_T_5715699,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5715699.flac,3.364,16000,1,valid
LA_T_5724427,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5724427.flac,2.469,16000,1,valid
LA_T_5788985,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5788985.flac,2.214,16000,1,valid
LA_T_5831523,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5831523.flac,4.601,16000,1,valid
LA_T_6013298,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6013298.flac,1.663,16000,1,valid
LA_T_6034182,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6034182.flac,2.679,16000,1,valid
LA_T_6073936,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6073936.flac,2.3,16000,1,valid
LA_T_6150186,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6150186.flac,2.214,16000,1,valid
LA_T_6216316,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6216316.flac,3.747,16000,1,valid
LA_T_6217520,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6217520.flac,1.955,16000,1,valid
LA_T_6222543,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6222543.flac,3.669,16000,1,valid
LA_T_6292792,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6292792.flac,3.361,16000,1,valid
LA_T_6302089,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6302089.flac,2.299,16000,1,valid
LA_T_6390530,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6390530.flac,2.047,16000,1,valid
LA_T_6401833,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6401833.flac,1.918,16000,1,valid
LA_T_6435392,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6435392.flac,2.47,16000,1,valid
LA_T_6476075,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6476075.flac,2.302,16000,1,valid
LA_T_6684256,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6684256.flac,2.305,16000,1,valid
LA_T_6704810,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6704810.flac,2.516,16000,1,valid
LA_T_6741908,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6741908.flac,2.385,16000,1,valid
LA_T_6780253,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6780253.flac,1.791,16000,1,valid
LA_T_6784918,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6784918.flac,3.834,16000,1,valid
LA_T_6807168,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6807168.flac,3.534,16000,1,valid
LA_T_6992885,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6992885.flac,2.468,16000,1,valid
LA_T_7133372,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7133372.flac,3.198,16000,1,valid
LA_T_7179410,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7179410.flac,2.383,16000,1,valid
LA_T_7197738,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7197738.flac,2.131,16000,1,valid
LA_T_7260727,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7260727.flac,1.785,16000,1,valid
LA_T_7279842,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7279842.flac,2.134,16000,1,valid
LA_T_7301103,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7301103.flac,2.469,16000,1,valid
LA_T_7422011,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7422011.flac,2.853,16000,1,valid
LA_T_7422329,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7422329.flac,2.256,16000,1,valid
LA_T_7590799,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7590799.flac,2.769,16000,1,valid
LA_T_7659619,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7659619.flac,2.209,16000,1,valid
LA_T_7700407,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7700407.flac,3.537,16000,1,valid
LA_T_7702835,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7702835.flac,2.944,16000,1,valid
LA_T_7779179,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7779179.flac,2.22,16000,1,valid
LA_T_7988057,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7988057.flac,3.149,16000,1,valid
LA_T_8093170,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8093170.flac,2.679,16000,1,valid
LA_T_8119863,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8119863.flac,2.47,16000,1,valid
LA_T_8285892,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8285892.flac,2.554,16000,1,valid
LA_T_8303411,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8303411.flac,2.471,16000,1,valid
LA_T_8417406,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8417406.flac,2.641,16000,1,valid
LA_T_8521460,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8521460.flac,3.621,16000,1,valid
LA_T_8657239,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8657239.flac,3.153,16000,1,valid
LA_T_8854115,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8854115.flac,1.836,16000,1,valid
LA_T_8864733,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_8864733.flac,4.007,16000,1,valid
LA_T_9026573,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9026573.flac,1.873,16000,1,valid
LA_T_9029058,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9029058.flac,2.427,16000,1,valid
LA_T_9079590,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9079590.flac,4.779,16000,1,valid
LA_T_9166813,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9166813.flac,4.863,16000,1,valid
LA_T_9208716,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9208716.flac,1.875,16000,1,valid
LA_T_9378495,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9378495.flac,2.85,16000,1,valid
LA_T_9447463,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9447463.flac,2.17,16000,1,valid
LA_T_9508827,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9508827.flac,4.818,16000,1,valid
LA_T_9513704,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9513704.flac,2.898,16000,1,valid
LA_T_9630620,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9630620.flac,2.468,16000,1,valid
LA_T_9773629,LA_0086,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9773629.flac,3.2,16000,1,valid
LA_T_1045294,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1045294.flac,2.772,16000,1,valid
LA_T_1130924,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1130924.flac,2.895,16000,1,valid
LA_T_1160090,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1160090.flac,3.578,16000,1,valid
LA_T_1238061,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1238061.flac,2.516,16000,1,valid
LA_T_1248092,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1248092.flac,2.176,16000,1,valid
LA_T_1316001,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1316001.flac,2.213,16000,1,valid
LA_T_1321385,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1321385.flac,2.212,16000,1,valid
LA_T_1394641,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1394641.flac,3.285,16000,1,valid
LA_T_1410416,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1410416.flac,2.769,16000,1,valid
LA_T_1423202,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1423202.flac,2.813,16000,1,valid
LA_T_1482834,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1482834.flac,3.838,16000,1,valid
LA_T_1518499,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1518499.flac,1.83,16000,1,valid
LA_T_1599278,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1599278.flac,2.86,16000,1,valid
LA_T_1799958,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1799958.flac,2.52,16000,1,valid
LA_T_1940419,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1940419.flac,2.423,16000,1,valid
LA_T_2034214,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2034214.flac,2.771,16000,1,valid
LA_T_2129069,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2129069.flac,1.704,16000,1,valid
LA_T_2202252,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2202252.flac,2.598,16000,1,valid
LA_T_2465871,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2465871.flac,2.217,16000,1,valid
LA_T_2579587,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2579587.flac,3.281,16000,1,valid
LA_T_2579773,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2579773.flac,2.643,16000,1,valid
LA_T_2684786,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2684786.flac,2.384,16000,1,valid
LA_T_2716529,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2716529.flac,2.218,16000,1,valid
LA_T_2902854,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2902854.flac,2.426,16000,1,valid
LA_T_2936703,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2936703.flac,2.427,16000,1,valid
LA_T_3046012,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3046012.flac,2.509,16000,1,valid
LA_T_3070659,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3070659.flac,2.511,16000,1,valid
LA_T_3220828,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3220828.flac,2.516,16000,1,valid
LA_T_3230541,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3230541.flac,2.383,16000,1,valid
LA_T_3324661,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3324661.flac,2.858,16000,1,valid
LA_T_3383878,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3383878.flac,2.173,16000,1,valid
LA_T_3499323,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3499323.flac,2.895,16000,1,valid
LA_T_3538502,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3538502.flac,3.24,16000,1,valid
LA_T_3582106,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3582106.flac,2.644,16000,1,valid
LA_T_3647140,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3647140.flac,1.959,16000,1,valid
LA_T_3683196,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3683196.flac,2.561,16000,1,valid
LA_T_3697922,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3697922.flac,2.301,16000,1,valid
LA_T_3938480,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3938480.flac,3.496,16000,1,valid
LA_T_4006888,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4006888.flac,2.256,16000,1,valid
LA_T_4036336,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4036336.flac,2.216,16000,1,valid
LA_T_4196090,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4196090.flac,2.81,16000,1,valid
LA_T_4211750,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4211750.flac,2.852,16000,1,valid
LA_T_4253209,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4253209.flac,3.837,16000,1,valid
LA_T_4408412,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4408412.flac,2.428,16000,1,valid
LA_T_4458942,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4458942.flac,2.685,16000,1,valid
LA_T_4621617,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4621617.flac,3.318,16000,1,valid
LA_T_4694969,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4694969.flac,2.388,16000,1,valid
LA_T_4720967,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4720967.flac,2.301,16000,1,valid
LA_T_4860972,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4860972.flac,2.342,16000,1,valid
LA_T_4898635,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4898635.flac,3.494,16000,1,valid
LA_T_4972864,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4972864.flac,2.475,16000,1,valid
LA_T_5037374,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5037374.flac,4.005,16000,1,valid
LA_T_5049541,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5049541.flac,2.517,16000,1,valid
LA_T_5417767,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5417767.flac,2.686,16000,1,valid
LA_T_5619335,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5619335.flac,3.064,16000,1,valid
LA_T_5644159,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5644159.flac,2.383,16000,1,valid
LA_T_5719913,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5719913.flac,2.727,16000,1,valid
LA_T_5795707,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5795707.flac,3.157,16000,1,valid
LA_T_5865772,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5865772.flac,2.679,16000,1,valid
LA_T_5872172,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5872172.flac,2.682,16000,1,valid
LA_T_5934685,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5934685.flac,2.472,16000,1,valid
LA_T_6015645,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6015645.flac,2.815,16000,1,valid
LA_T_6069460,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6069460.flac,1.874,16000,1,valid
LA_T_6087132,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6087132.flac,3.282,16000,1,valid
LA_T_6119283,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6119283.flac,2.259,16000,1,valid
LA_T_6197882,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6197882.flac,3.031,16000,1,valid
LA_T_6345056,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6345056.flac,2.982,16000,1,valid
LA_T_6369221,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6369221.flac,2.64,16000,1,valid
LA_T_6413988,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6413988.flac,3.498,16000,1,valid
LA_T_6435787,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6435787.flac,2.726,16000,1,valid
LA_T_6475724,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6475724.flac,2.169,16000,1,valid
LA_T_6487011,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6487011.flac,2.55,16000,1,valid
LA_T_6627269,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6627269.flac,2.813,16000,1,valid
LA_T_6669331,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6669331.flac,2.809,16000,1,valid
LA_T_6686104,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6686104.flac,2.385,16000,1,valid
LA_T_6708956,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6708956.flac,3.282,16000,1,valid
LA_T_6742582,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6742582.flac,2.679,16000,1,valid
LA_T_6756969,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6756969.flac,2.599,16000,1,valid
LA_T_6776173,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6776173.flac,3.234,16000,1,valid
LA_T_6861216,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6861216.flac,2.39,16000,1,valid
LA_T_6958535,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6958535.flac,2.215,16000,1,valid
LA_T_6962044,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6962044.flac,3.664,16000,1,valid
LA_T_6993201,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6993201.flac,2.768,16000,1,valid
LA_T_7052804,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7052804.flac,3.02,16000,1,valid
LA_T_7108923,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7108923.flac,2.811,16000,1,valid
LA_T_7275897,LA_0087,real,bonafide,none,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7275897.flac,3.151,16000,1,valid
